contract_id,text,text_norm,label,source,subset
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"assigning Party in a written instrument, a copy of which is provided to the other Party; and (ii) any assignment of this Agreement must be accompanied by a simultaneous assignment of the Other Agreements to the same assignee, and the assigning Party's interest in the Purchased Assets to the same assignee unless otherwise agreed by Conformis in advance, which agreement shall not be unreasonably withheld.",assigning party in a written instrument a copy of which is provided to the other party and ii any assignment of this agreement must be accompanied by a simultaneous assignment of the other agreements to the same assignee and the assigning party s interest in the purchased assets to the same assignee unless otherwise agreed by conformis in advance which agreement shall not be unreasonably withheld,Anti-Assignment,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,Any assignment not in accordance with this Section 10.2 shall be void.,any assignment not in accordance with this section 10 2 shall be void,Anti-Assignment,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"To the extent working with Agents or other Third Parties is permitted under the R&D Work Plan, should a Party wish to engage an Agent or any other Third Party in connection with the R&D Work Plan or any other work under this Agreement, such Party must obtain in advance a written agreement by such Agent or other Third Party (i) to assign to the Party all Inventions conceived, created or generated by the Agent or other Third Party, and (ii) to maintain all Confidential Information in confidence as set forth in Section 5.2.",to the extent working with agents or other third parties is permitted under the r d work plan should a party wish to engage an agent or any other third party in connection with the r d work plan or any other work under this agreement such party must obtain in advance a written agreement by such agent or other third party i to assign to the party all inventions conceived created or generated by the agent or other third party and ii to maintain all confidential information in confidence as set forth in section 5 2,Anti-Assignment,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"Conformis by operation of law or by assignment by its employees or consultants; and to facilitate such assignment to Stryker, Conformis agrees (i) to regularly ensure that its employees and consultants timely make any appropriate assignments to it of that which constitutes Improved Stryker Background IP, and (ii) at Stryker's reasonable request, to execute and have its employees and consultants execute, as necessary, all assignments and any other documentation necessary to perfect title in Stryker of such Improved Stryker Background IP.",conformis by operation of law or by assignment by its employees or consultants and to facilitate such assignment to stryker conformis agrees i to regularly ensure that its employees and consultants timely make any appropriate assignments to it of that which constitutes improved stryker background ip and ii at stryker s reasonable request to execute and have its employees and consultants execute as necessary all assignments and any other documentation necessary to perfect title in stryker of such improved stryker background ip,Ip Ownership Assignment,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"Conformis agrees to assign and hereby assigns to Stryker all right, title and interest in and to all Improved Stryker Background IP in which ownership in same has vested in",conformis agrees to assign and hereby assigns to stryker all right title and interest in and to all improved stryker background ip in which ownership in same has vested in,Ip Ownership Assignment,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"Each Party to whom ownership is to vest in Joint IP by operation of law or by assignment by its employees or Agents agrees to assign and hereby assigns to the other Party an undivided one-half right, title and interest in and to all Joint IP; and to facilitate such assignment, the Party possessing such ownership agrees (i) to regularly ensure that its employees and consultants timely make any appropriate assignments to it; and (ii) at the other Party's reasonable request, to execute and have its employees and consultants execute, as necessary, all assignments and any other documentation to perfect the undivided one-half right, title and interest in and to the other Party of such Joint IP.",each party to whom ownership is to vest in joint ip by operation of law or by assignment by its employees or agents agrees to assign and hereby assigns to the other party an undivided one half right title and interest in and to all joint ip and to facilitate such assignment the party possessing such ownership agrees i to regularly ensure that its employees and consultants timely make any appropriate assignments to it and ii at the other party s reasonable request to execute and have its employees and consultants execute as necessary all assignments and any other documentation to perfect the undivided one half right title and interest in and to the other party of such joint ip,Ip Ownership Assignment,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"Subject to the limitations set forth in this Agreement, the Joint IP may be used freely by either Party or its Affiliates and licensed to Third Parties by Conformis and its Affiliates, on the one hand, outside of the Buyer Field or by Stryker and its Affiliates, on the other hand, within the Buyer Field, in each case, without the consent of, or duty to account to or notify, the other Party, but, except with respect to external licenses of the Improved Conformis Background IP by Conformis or its Affiliates to Third Parties, any external Third Party license shall be governed in accordance with the last sentence of Section 4.3(c) of the APA.",subject to the limitations set forth in this agreement the joint ip may be used freely by either party or its affiliates and licensed to third parties by conformis and its affiliates on the one hand outside of the buyer field or by stryker and its affiliates on the other hand within the buyer field in each case without the consent of or duty to account to or notify the other party but except with respect to external licenses of the improved conformis background ip by conformis or its affiliates to third parties any external third party license shall be governed in accordance with the last sentence of section 4 3 c of the apa,Joint Ip Ownership,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"All right, title and interest in and to the Improved Conformis Background IP and KIB Product IP (""Joint IP"") shall be owned jointly by the Parties.",all right title and interest in and to the improved conformis background ip and kib product ip joint ip shall be owned jointly by the parties,Joint Ip Ownership,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"To the extent required and for the avoidance of doubt, Stryker hereby grants Conformis, and Conformis hereby accepts, a non-exclusive license to the Stryker Background IP and Improved Stryker Background IP solely for purposes of performing any obligations under this Agreement and the Distribution Agreement.",to the extent required and for the avoidance of doubt stryker hereby grants conformis and conformis hereby accepts a non exclusive license to the stryker background ip and improved stryker background ip solely for purposes of performing any obligations under this agreement and the distribution agreement,License Grant,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"EXCEPT FOR [**], IN NO EVENT WILL EITHER PARTY BE LIABLE TO THE OTHER PARTY FOR [**], EVEN IF SUCH PARTY WAS ADVISED OR AWARE OF THE POSSIBILITY OF SUCH DAMAGES.",except for in no event will either party be liable to the other party for even if such party was advised or aware of the possibility of such damages,Uncapped Liability,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,CONFORMIS' LIABILITY ON A PER OCCURRENCE BASIS UNDER SECTION 7.3(A)(IV) SHALL NOT EXCEED THE GREATER OF (I) $[**] AND (II) THE AMOUNT OF INSURANCE COVERAGE ACTUALLY PAID TO CONFORMIS UNDER THEN-CURRENT INSURANCE POLICIES OF CONFORMIS IN RESPECT OF SUCH DAMAGES.,conformis liability on a per occurrence basis under section 7 3 a iv shall not exceed the greater of i and ii the amount of insurance coverage actually paid to conformis under then current insurance policies of conformis in respect of such damages,Cap On Liability,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"Such termination, together with the provisions of Section 5.2 of the License Agreement, constitutes as Stryker's sole remedy and Conformis' exclusive liability in the event of any such rejection or failure by Conformis to deliver materially conforming Deliverables hereunder so long as such rejection or failure does not arise from Conformis' fraud, willful misconduct, gross negligence or bad faith.",such termination together with the provisions of section 5 2 of the license agreement constitutes as stryker s sole remedy and conformis exclusive liability in the event of any such rejection or failure by conformis to deliver materially conforming deliverables hereunder so long as such rejection or failure does not arise from conformis fraud willful misconduct gross negligence or bad faith,Cap On Liability,CUAD_train_contracts,cuad_train
ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,"Notwithstanding anything to the contrary, Stryker's sole remedy and Conformis' exclusive liability for breach of Section 3.2 with respect to a Product or a Stryker Product shall be as set forth in Section 10.1(i) of the Distribution Agreement.",notwithstanding anything to the contrary stryker s sole remedy and conformis exclusive liability for breach of section 3 2 with respect to a product or a stryker product shall be as set forth in section 10 1 i of the distribution agreement,Cap On Liability,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,REAL ESTATE EDUCATION TRAINING PROGRAM DEVELOPMENT AGREEMENT,real estate education training program development agreement,Document Name,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Legacy Education Alliance Holdings, Inc.",legacy education alliance holdings inc,Parties,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"The term ""Term"" shall mean an initial term of five years, automatically renewable thereafter for successive 5-year terms unless either party provides prior written notice of termination not less than 90 days prior to the end of such five-year term; provided, however, T&B shall have the right to terminate the license after the first year of the Term if LEA does not conduct the Business so as to meet the Cash Sales benchmarks set by the parties for years two through five of the Term, as set forth in Section 3.3, below.",the term term shall mean an initial term of five years automatically renewable thereafter for successive 5 year terms unless either party provides prior written notice of termination not less than 90 days prior to the end of such five year term provided however t b shall have the right to terminate the license after the first year of the term if lea does not conduct the business so as to meet the cash sales benchmarks set by the parties for years two through five of the term as set forth in section 3 3 below,Expiration Date,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,The Term shall commence upon the Effective Date and shall continue for an initial term of five (5) years.,the term shall commence upon the effective date and shall continue for an initial term of five 5 years,Expiration Date,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,The Term shall automatically renew thereafter for successive 5-year terms unless either party provides prior written notice of termination not less than 90 days prior to the end of such five-year term.,the term shall automatically renew thereafter for successive 5 year terms unless either party provides prior written notice of termination not less than 90 days prior to the end of such five year term,Renewal Term,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"This Agreement will be governed by and construed in accordance with the laws of the State of New York without regard to its provisions concerning the applicability of the laws of other jurisdictions, and specifically excluding the United Nations Convention on the International Sale of Goods.",this agreement will be governed by and construed in accordance with the laws of the state of new york without regard to its provisions concerning the applicability of the laws of other jurisdictions and specifically excluding the united nations convention on the international sale of goods,Governing Law,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Further, during the Term, except as otherwise provided herein, neither T&B nor any of its Affiliates may (1) offer to sell or sell any product or service that is the same or similar to the Products in the Exclusive Field of Use,",further during the term except as otherwise provided herein neither t b nor any of its affiliates may 1 offer to sell or sell any product or service that is the same or similar to the products in the exclusive field of use,Non-Compete,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"provided, however, that T&B, in its sole and absolute discretion, shall have the right to terminate this Agreement, including all rights and licenses granted to LEA herein, if and as of the date that any monthly Royalty Payment (as defined in 9.3, below) payable to T&B does not exceed the Minimum Guaranteed Royalty for six (6) consecutive months.",provided however that t b in its sole and absolute discretion shall have the right to terminate this agreement including all rights and licenses granted to lea herein if and as of the date that any monthly royalty payment as defined in 9 3 below payable to t b does not exceed the minimum guaranteed royalty for six 6 consecutive months,Non-Compete,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"In consideration of the exclusivity rights granted to LEA, commencing with the seventh (7t h) month of the Term and continuing each year of the Term thereafter, the minimum Royalties payable to T&B each month shall be the greater of the (i) applicable monthly Base Royalty and Marketing Royalty or (ii) $200,000.",in consideration of the exclusivity rights granted to lea commencing with the seventh 7t h month of the term and continuing each year of the term thereafter the minimum royalties payable to t b each month shall be the greater of the i applicable monthly base royalty and marketing royalty or ii 200 000,Exclusivity,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"T&B hereby grants to LEA, and LEA hereby accepts from T&B, during the Term, the sole and exclusive worldwide right and license in and to the Licensed Intellectual Property, which right and license shall be limited to that which is necessary for LEA to (i) develop and create Educational Materials and (ii) develop, promote and conduct the Business worldwide , unless the license is earlier terminated as provided herein.",t b hereby grants to lea and lea hereby accepts from t b during the term the sole and exclusive worldwide right and license in and to the licensed intellectual property which right and license shall be limited to that which is necessary for lea to i develop and create educational materials and ii develop promote and conduct the business worldwide unless the license is earlier terminated as provided herein,Exclusivity,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"T&B shall not, during the Term, grant any third party a license to use the Licensed Intellectual Property within the Exclusive Field of Use.",t b shall not during the term grant any third party a license to use the licensed intellectual property within the exclusive field of use,Exclusivity,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"(2) contact, solicit, or direct any person or entity to contact or solicit, any of the customers of (or customers set forth in the Customer Data) for the purpose of providing any products or services that are the same or similar to the Products; provided, however, that T&B, in its sole and absolute discretion, shall have the right to terminate this Agreement, including all rights and licenses granted to LEA herein, if and as of the date that any monthly Royalty Payment (as defined in 9.3, below) payable to T&B does not exceed the Minimum Guaranteed Royalty for six (6) consecutive months.",2 contact solicit or direct any person or entity to contact or solicit any of the customers of or customers set forth in the customer data for the purpose of providing any products or services that are the same or similar to the products provided however that t b in its sole and absolute discretion shall have the right to terminate this agreement including all rights and licenses granted to lea herein if and as of the date that any monthly royalty payment as defined in 9 3 below payable to t b does not exceed the minimum guaranteed royalty for six 6 consecutive months,No-Solicit Of Customers,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Further, during the Term, except as otherwise provided herein, neither T&B nor any of its Affiliates may",further during the term except as otherwise provided herein neither t b nor any of its affiliates may,No-Solicit Of Customers,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Notwithstanding the foregoing, either party may assign this Agreement without the other party's prior written consent in the event of a merger, acquisition, reorganization, change in control, or sale of substantially all of the assets or business of such assigning part",notwithstanding the foregoing either party may assign this agreement without the other party s prior written consent in the event of a merger acquisition reorganization change in control or sale of substantially all of the assets or business of such assigning part,Anti-Assignment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,Neither party may assign this Agreement without the other party's prior written consent.,neither party may assign this agreement without the other party s prior written consent,Anti-Assignment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,Any assignment in conflict with this provision shall be void.,any assignment in conflict with this provision shall be void,Anti-Assignment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"In lieu of any other royalty, the parties shall share Cash Sales from the sale of such independently developed T&B Products that are generated directly and independently by LEA as follows: [●%] to LEA [●%] to T&B",in lieu of any other royalty the parties shall share cash sales from the sale of such independently developed t b products that are generated directly and independently by lea as follows to lea to t b,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"For monthly Cash Sales above [$●] and up to [$●], the Base Royalty paid to T&B by LEA shall be [●%] of the LEA's Cash Sales",for monthly cash sales above and up to the base royalty paid to t b by lea shall be of the lea s cash sales,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Marketing Royalty: In consideration of T&B Personality providing commercially reasonable, regular and periodic marketing support to LEA substantially in accordance with Schedule 2 attached to this Agreement and incorporated herein by reference, which LEA agrees to request and accept from T&B consistently during the Term, LEA will pay T&M a royalty in addition to the Base Royalty (""Marketing Royalty"") which shall be comprised of and calculated at [●%] of LEA's Cash Sales made from the sale of Products at live events and [●%] of LEA's Cash Sales made from the sale of Products at on-line webinars",marketing royalty in consideration of t b personality providing commercially reasonable regular and periodic marketing support to lea substantially in accordance with schedule 2 attached to this agreement and incorporated herein by reference which lea agrees to request and accept from t b consistently during the term lea will pay t m a royalty in addition to the base royalty marketing royalty which shall be comprised of and calculated at of lea s cash sales made from the sale of products at live events and of lea s cash sales made from the sale of products at on line webinars,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"The parties acknowledge that the development and fulfillment of such new Products may require substantial time and effort by the T&B Personality to fulfill such new Products such that the Marketing Royalty payable pursuant to V. B., above, is inadequate to compensate T&B Personality; therefore, in lieu of any other royalty, the parties shall share Cash Sales from the sale of such new Products as follows: [●%] to LEA [●%] to T&B",the parties acknowledge that the development and fulfillment of such new products may require substantial time and effort by the t b personality to fulfill such new products such that the marketing royalty payable pursuant to v b above is inadequate to compensate t b personality therefore in lieu of any other royalty the parties shall share cash sales from the sale of such new products as follows to lea to t b,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"In consideration of the License granted and other good and valuable consideration provided by T&B to LEA, LEA shall pay to T&B a base royalty (""Base Royalty"") in the amount of [●%] of LEA's monthly Cash Sales for Cash Sales of up to [$●].",in consideration of the license granted and other good and valuable consideration provided by t b to lea lea shall pay to t b a base royalty base royalty in the amount of of lea s monthly cash sales for cash sales of up to,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,For monthly Cash Sales above [$●]the Base Royalty paid to T&B by LEA shall be [●%] of the LEA's Cash Sales.,for monthly cash sales above the base royalty paid to t b by lea shall be of the lea s cash sales,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"To facilitate the effective launch of the Business, T&B shall assist LEA by providing the following: o Approved Images § Minimum 5 Hero image/poses (studio or in the field) of Tarek · Full length, 3/4 or straight, waist up and/or chest up o Hi-resolution: 8""x10"" or 5""x 7"" 300 dpi flattened file § File Format: .jpg, .psd, .tiff, .png. o Approved Videos § Minimum 3 Live Workshop Promotion · 1 30 second clip · 1 60 second clip · 1 3-minute video § Minimum 3 Online Workshop Promotion by topic · 1 30 second clip · 1 60 second clip · 1 3-minute video § Minimum 5 Nurturing/Event Reminder- Live and Online (10) · 1 Thank you for registering · 1 Workshop reminder/ content · 1 Motivational- Why/Purpose · 1 Call to action- Show up. Take action by doing. o What they'll learn/expectations · 1 Thank you for pursing education- post event",to facilitate the effective launch of the business t b shall assist lea by providing the following o approved images minimum 5 hero image poses studio or in the field of tarek full length 3 4 or straight waist up and or chest up o hi resolution 8 x10 or 5 x 7 300 dpi flattened file file format jpg psd tiff png o approved videos minimum 3 live workshop promotion 1 30 second clip 1 60 second clip 1 3 minute video minimum 3 online workshop promotion by topic 1 30 second clip 1 60 second clip 1 3 minute video minimum 5 nurturing event reminder live and online 10 1 thank you for registering 1 workshop reminder content 1 motivational why purpose 1 call to action show up take action by doing o what they ll learn expectations 1 thank you for pursing education post event,Minimum Commitment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Approved Images § Minimum 5 Photos · Studio or in the field of Tarek o File Format: .jpg, .psd, .tiff, .png. o Approved Copy § Minimum 3 topics to post · 1-2 paragraphs of content o Event promotion, Motivational and Real Estate Content o Approved Videos § Minimum 3 Videos · 60 seconds to 3 minutes + o Studio or in the field of Tarek · Event promotion, Motivational and Real Estate Content o Personal Post § Minimum 1 social post on all platforms inviting people to events, products or services",approved images minimum 5 photos studio or in the field of tarek o file format jpg psd tiff png o approved copy minimum 3 topics to post 1 2 paragraphs of content o event promotion motivational and real estate content o approved videos minimum 3 videos 60 seconds to 3 minutes o studio or in the field of tarek event promotion motivational and real estate content o personal post minimum 1 social post on all platforms inviting people to events products or services,Minimum Commitment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Approved Copy § Minimum 3 topics to post · 1-2 paragraphs of content o Event promotion, Motivational and Real Estate Content o Approved Videos § Minimum 3 Videos · 60 seconds to 3 minutes + o Studio or in the field of Tarek · Event promotion, Motivational and Real Estate Content",approved copy minimum 3 topics to post 1 2 paragraphs of content o event promotion motivational and real estate content o approved videos minimum 3 videos 60 seconds to 3 minutes o studio or in the field of tarek event promotion motivational and real estate content,Minimum Commitment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"Further, during the Term, except as otherwise provided herein, neither T&B nor any of its Affiliates may (1) offer to sell or sell any product or service that is the same or similar to the Products in the Exclusive Field of Use, or (2) contact, solicit, or direct any person or entity to contact or solicit, any of the customers of (or customers set forth in the Customer Data) for the purpose of providing any products or services that are the same or similar to the Products; provided, however, that T&B, in its sole and absolute discretion, shall have the right to terminate this Agreement, including all rights and licenses granted to LEA herein, if and as of the date that any monthly Royalty Payment (as defined in 9.3, below) payable to T&B does not exceed the Minimum Guaranteed Royalty for six (6) consecutive months.",further during the term except as otherwise provided herein neither t b nor any of its affiliates may 1 offer to sell or sell any product or service that is the same or similar to the products in the exclusive field of use or 2 contact solicit or direct any person or entity to contact or solicit any of the customers of or customers set forth in the customer data for the purpose of providing any products or services that are the same or similar to the products provided however that t b in its sole and absolute discretion shall have the right to terminate this agreement including all rights and licenses granted to lea herein if and as of the date that any monthly royalty payment as defined in 9 3 below payable to t b does not exceed the minimum guaranteed royalty for six 6 consecutive months,Minimum Commitment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,LEA shall compensate T&B Personality the sum of [$●] plus first-class air and hotel accommodations for up to three (3) additional persons for each such appearance.,lea shall compensate t b personality the sum of plus first class air and hotel accommodations for up to three 3 additional persons for each such appearance,Volume Restriction,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"T&B Personality shall make six (6) public appearances each year of the Term, including an appearance at LEA's annual Hall of Fame Symposium, for the purpose of promoting the Business, which appearances may include autograph sessions, book signings, appearances at LEA's workshops, seminars and symposiums with each such session not to exceed four (4) hours",t b personality shall make six 6 public appearances each year of the term including an appearance at lea s annual hall of fame symposium for the purpose of promoting the business which appearances may include autograph sessions book signings appearances at lea s workshops seminars and symposiums with each such session not to exceed four 4 hours,Volume Restriction,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"The parties may also conduct up to 10 ""big stage"" live events each year to market Products. LEA may request T&B Personality to appear at such events for not more than eight (8) hours each, subject to T&B Personality's availability",the parties may also conduct up to 10 big stage live events each year to market products lea may request t b personality to appear at such events for not more than eight 8 hours each subject to t b personality s availability,Volume Restriction,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"In the event LEA shall be deemed to have acquired any ownership rights in the Licensed Intellectual Property, the LEA shall assign, and agrees to execute all documents reasonably requested by T&B to assign, all such rights in the Licensed Intellectual Property to T&B or its nominee.",in the event lea shall be deemed to have acquired any ownership rights in the licensed intellectual property the lea shall assign and agrees to execute all documents reasonably requested by t b to assign all such rights in the licensed intellectual property to t b or its nominee,Ip Ownership Assignment,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"LEA and T&B shall jointly own all jointly-created work product including, but not limited to, ideas, any and all concepts, designs, Customer Data (including client lists) generated through the conduct of the Business, programs, software, reports, or other intellectual property and tangible work product, produced for the Business , regardless of whether such were incorporated into or used by the Business (collectively ""Work Product""), shall be and remain the joint property of LEA and T&B when produced provided, however, (i) to the extent LEA has contributed distinct and divisible work product to the Business during the Term (""LEA Work Product""), such LEA Work Product shall remain frozen for a period not to exceed 90 days, during which time T&B may acquire a license for the LEA Work Product by reimbursing LEA direct and verifiable costs LEA incurred in producing the LEA Work Product during the Term and (ii) to the extent T&B has contributed distinct and divisible work product to the Business during the Term (""T&B Work Product""), such T&B Work Product shall remain frozen for a period not to exceed 90 days, during which time LEA may acquire license for the T&B Work Product by reimbursing T&B direct and verifiable costs T&B incurred in producing the T&B Work Product during the Term.",lea and t b shall jointly own all jointly created work product including but not limited to ideas any and all concepts designs customer data including client lists generated through the conduct of the business programs software reports or other intellectual property and tangible work product produced for the business regardless of whether such were incorporated into or used by the business collectively work product shall be and remain the joint property of lea and t b when produced provided however i to the extent lea has contributed distinct and divisible work product to the business during the term lea work product such lea work product shall remain frozen for a period not to exceed 90 days during which time t b may acquire a license for the lea work product by reimbursing lea direct and verifiable costs lea incurred in producing the lea work product during the term and ii to the extent t b has contributed distinct and divisible work product to the business during the term t b work product such t b work product shall remain frozen for a period not to exceed 90 days during which time lea may acquire license for the t b work product by reimbursing t b direct and verifiable costs t b incurred in producing the t b work product during the term,Joint Ip Ownership,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"LEA shall, for a period of six (6) months (""Sell-Off Period"") following the effective date of termination of the license granted by T&B hereunder, have the right to fulfill commitments made to customers during the Term",lea shall for a period of six 6 months sell off period following the effective date of termination of the license granted by t b hereunder have the right to fulfill commitments made to customers during the term,Post-Termination Services,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"LEA shall keep such written records respecting Cash Sales as T&B may reasonably request so that Royalty Payments payable hereunder may be accurately determined and shall permit such records to be examined by T&B or its authorized representative upon reasonable prior written notice at any reasonable time during regular business hours to verify the records, reports and payments herein provided.",lea shall keep such written records respecting cash sales as t b may reasonably request so that royalty payments payable hereunder may be accurately determined and shall permit such records to be examined by t b or its authorized representative upon reasonable prior written notice at any reasonable time during regular business hours to verify the records reports and payments herein provided,Audit Rights,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"EXCEPT FOR AMOUNTS PAYABLE TO THIRD PARTIES IN CONNECTION WITH CLAIMS SUBJECT TO THE INDEMNIFICATION PROVISIONS OF SECTION 9.1 OR A BREACH OF EITHER PARTY'S OBLIGATIONS UNDER SECTION 5 (CONFIDENTIALITY), NEITHER PARTY WILL, UNDER ANY CIRCUMSTANCES, BE LIABLE TO THE OTHER PARTY FOR ANY LOST PROFITS OR ANY OTHER SPECIAL, INDIRECT OR CONSEQUENTIAL DAMAGES ARISING OUT OF OR RELATING TO THIS AGREEMENT EVEN IF THE PARTY HAS BEEN NOTIFIED OF THE POSSIBILITY OF SUCH DAMAGES.",except for amounts payable to third parties in connection with claims subject to the indemnification provisions of section 9 1 or a breach of either party s obligations under section 5 confidentiality neither party will under any circumstances be liable to the other party for any lost profits or any other special indirect or consequential damages arising out of or relating to this agreement even if the party has been notified of the possibility of such damages,Uncapped Liability,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,T&B and Tarek El Moussa shall be named as an additional insured on such insurance and proof of such inclusion shall be provided to T&B.,t b and tarek el moussa shall be named as an additional insured on such insurance and proof of such inclusion shall be provided to t b,Insurance,CUAD_train_contracts,cuad_train
