dataset,contract_id,text,label
LexGLUE_ledgar,ledgar_407,"Maintain with financially sound and reputable insurance companies, insurance with respect to its properties and business against loss or damage of the kinds customarily insured against by Persons engaged in the same or similar business, of such types and in such amounts (after giving effect to any self-insurance reasonable and customary for similarly situated Persons engaged in the same or similar businesses as Holdings and its Subsidiaries) as are customarily carried under similar circumstances by such other Persons.",51
LexGLUE_ledgar,ledgar_408,"Neither the Borrower nor any Restricted Subsidiary thereof is in default under or with respect to any Material Indebtedness that, either individually or in the aggregate, would reasonably be expected to have a Material Adverse Effect.",62
LexGLUE_ledgar,ledgar_409,"This Agreement (a) constitutes the entire agreement and supersede all prior agreements and understandings, both written and oral, among the Parties with respect to the subject matter hereof, and (b) is not intended to confer any rights, benefits, remedies, obligations or liabilities upon any Person other than the Parties and their respective successors and permitted assigns.",38
LexGLUE_ledgar,ledgar_410,"Each Purchaser covenants and agrees that neither it, nor any Affiliate acting on its behalf or pursuant to any understanding with it will execute any Short Sales of the Common Stock or (ii) hedging transaction which establishes a Net Short Position with respect to the Company’s Common Stock during the period commencing with the execution of this Agreement and ending on the date that 100% of the Preferred Stock owned by such Purchaser has been redeemed in accordance with the terms of the Certificate of Designations; provided that this provision shall not prohibit any sales made where a corresponding Notice of Conversion is tendered to the Company and the shares received upon such conversion are used to close out such sale. For purposes hereof, a “Net Short Position” by a Purchaser means a position whereby such Purchaser has executed one or more sales of Common Stock that is marked as a short sale (but not including any sale marked “short exempt”) and that is executed at a time when such Purchaser does not have an equivalent offsetting long position in the Common Stock (or is deemed to have a long position hereunder or otherwise in accordance with Regulation SHO under the Exchange Act); provided, further that no “short sale” shall be deemed to exist as a result of any failure by the Company (or its agents) to deliver shares upon conversion of the Preferred Stock, to such Purchaser converting such Preferred Stock. For purposes of determining whether a Purchaser has an equivalent offsetting long position in the Common Stock, such Purchaser shall be deemed to hold “long” all Common Stock that is either (i) then owned by such Purchaser, if any, or (ii) then issuable to such Purchaser as shares issuable upon conversion of the Preferred Stock then held by such Purchaser, if any, (without regard to any limitations on conversion or exercise set forth in the Preferred Stock). Notwithstanding the foregoing, nothing contained herein shall (without implication that the contrary would otherwise be true) prohibit such Purchaser from selling “long” (as defined under Rule 200 promulgated under Regulation SHO under the Exchange Act) the Securities or any other Common Stock then owned by such Purchaser. For the avoidance of doubt, this Section 4.8 is applicable to each Purchaser individually, and not collectively. For example, if Purchaser A still holds Securities but Purchaser B does not, only Purchaser A remains subject to this Section 4.8, but Purchaser B does not.",20
LexGLUE_ledgar,ledgar_411,"The Company and each of its subsidiaries shall use commercially reasonable efforts to maintain, or cause to be maintained, all material environmental permits, licenses and other authorizations required by federal, state and local law in order to conduct their businesses as described in the Prospectus, and the Company and each of its subsidiaries shall conduct their businesses, or cause their businesses to be conducted, in substantial compliance with such permits, licenses and authorizations and with applicable environmental laws, except where the failure to maintain or be in compliance with such permits, licenses and authorizations could not reasonably be expected to result in a Material Adverse Effect.",19
LexGLUE_ledgar,ledgar_412,"This Release is effective after it has been signed by both parties and after seven days have passed since you have signed this Release (such date, the “ Effective Date ”).",33
LexGLUE_ledgar,ledgar_413,"This Amendment may be executed by the parties hereto in separate counterparts (including those delivered by facsimile or other electronic means), each of which, when so executed and delivered, shall be an original, but all such counterparts shall together constitute one and the same instrument.",26
LexGLUE_ledgar,ledgar_414,"The obligations of the Borrower under Sections 4.3 , 4.4 , 4.5 , 4.6 , 4.7 , 11.3 and 11.4 and the obligations of the Lenders under Section 10.1 , shall in each case survive any termination of this Agreement and the payment in full of all Obligations. The representations and warranties made by the Borrower in this Agreement and in each other Loan Document shall survive the execution and delivery of this Agreement and each such other Loan Document.",85
LexGLUE_ledgar,ledgar_415,"Company hereby agrees to employ Employee, and Employee hereby accepts employment by Company, upon the terms and subject to the conditions hereinafter set forth. During the term of his employment, Employee shall have the title of President and Chief Executive Officer of Company.",35
LexGLUE_ledgar,ledgar_416,"Notwithstanding any contrary provision of the Grant Notice or this Agreement to the contrary, if any one or more of the provisions (or any part thereof) of the Grant Notice or this Agreement shall be held invalid, illegal, or unenforceable in any respect, such provision shall be modified so as to make it valid, legal, and enforceable, and the validity, legality, and enforceability of the remaining provisions (or any part thereof) of the Grant Notice or this Agreement, as applicable, shall not in any way be affected or impaired thereby.",79
LexGLUE_ledgar,ledgar_417,"Any issuance or transfer of shares of Stock or other property to Participant or Participant’s legal representative, heir, legatee or distributee, in accordance with this Agreement shall be in full satisfaction of all claims of such person hereunder. As a condition precedent to such payment or issuance, the Company may require the Participant or the Participant’s legal representative, heir, legatee or distributee to execute (and not revoke within any time provided to do so) a release and receipt therefor in such form as it shall determine appropriate; provided, however, that any review period under such release will not modify the date of exercise with respect to purchased Shares.",74
LexGLUE_ledgar,ledgar_418,All amounts due under this Section 11.04 shall be payable not later than ten Business Days after demand therefor.,68
LexGLUE_ledgar,ledgar_419,"Thi s Agreement s hall be go v erned b y the internal la w of the State of New York without regard to the choice of l aw pro v i s ion s of an y juri s diction. Each party hereto irrevocably submits to the exclusive jurisdiction of the courts located within Suffolk County, New York for the purposes of any action or claim arising out of this Agreement or any transaction contemplated hereby, and agrees to commence any such action or claim only in such courts. Each party acknowledges and agrees that any controversy which may arise under this Agreement is likely to involve complicated and difficult issues and, therefore, each such party irrevocably and unconditionally waives any right it may have to a trial by jury in respect of any legal action arising out of or relating to this Agreement or the transactions contemplated hereby.",96
LexGLUE_ledgar,ledgar_420,"Each Loan Party will, and will cause each Subsidiary to, (a) do or cause to be done all things necessary to preserve, renew and keep in full force and effect its legal existence and the rights, qualifications, licenses, permits, franchises, governmental authorizations, intellectual property rights, licenses and permits material to the conduct of its business, and maintain all requisite authority to conduct its business in each jurisdiction in which its business is conducted; provided that the foregoing shall not prohibit any merger, consolidation, liquidation or dissolution permitted under Section 6.03 and (b) carry on and conduct its business in substantially the same manner and in substantially the same fields of enterprise as it is presently conducted.",40
LexGLUE_ledgar,ledgar_421,"The Shares shall vest as follows, provided the Participant is then, and since the date of the Grant has continuously been, employed by the Company or a Subsidiary.",95
LexGLUE_ledgar,ledgar_422,"The [Tenth]/[Eleventh] Supplemental Indenture referred to herein is an indenture supplemental to the Indenture. This [Tenth]/[Eleventh] Supplemental Indenture may be simultaneously executed in any number of counterparts, each of which when so executed shall be deemed to be an original; but such counterparts shall together constitute but one and the same instrument.",26
LexGLUE_ledgar,ledgar_423,"This Separation Agreement shall be governed by and interpreted in accordance with the substantive laws of the Commonwealth of Massachusetts, without regard to its conflict of law principles. You agree that any action, demand, claim or counterclaim relating to the terms and provisions of this Separation Agreement, or its formation or breach, shall be commenced in the Commonwealth of Massachusetts in a court of competent jurisdiction, and you further acknowledge that venue for such actions shall lie exclusively in Massachusetts.",47
LexGLUE_ledgar,ledgar_424,"This Agreement may be executed in separate counterparts, each of which shall be deemed to be an original, but all of which shall constitute one and the same agreement. Delivery of an executed counterpart to this Agreement by facsimile or other electronic transmission (including documents in PDF format) shall be effective as delivery of a manually executed counterpart to this Agreement.",26
LexGLUE_ledgar,ledgar_425,"Except as expressly provided to the contrary in this Agreement, every notice or other communication to be given by either party to the other with respect hereto shall be in writing and shall not be effective for any purpose unless the same shall be served personally or by national air courier service, or United States certified mail, return receipt requested, postage prepaid, addressed if to Licensee, at the address first set forth in this Agreement, and if to Licensor, at 999 - 18th Street, Suite 1201, Denver, Colorado 80202, or such other address or addresses as Licensee or Licensor may from time to time designate by notice given as above provided. Every notice or other communication hereunder shall be deemed to have been given as of the third (3rd) business day following the date of such mailing or immediately if personally delivered. Notices not sent in accordance with the foregoing shall be of no force or effect until received by the foregoing parties at such addresses required herein.",65
LexGLUE_ledgar,ledgar_426,The foregoing representations and warranties shall survive the Closing Date.,85
LexGLUE_ledgar,ledgar_427,"It has been duly organized, and is validly existing and in good standing under the laws of the jurisdiction of its formation, with all requisite power and authority to own or lease its properties and conduct its business as such business is presently conducted, and had at all relevant times, and now has all necessary power, authority and legal right to own or lease its properties and conduct its business as such business is presently conducted, including to acquire, own, sell and pledge the Receivables and the other Collateral.",66
LexGLUE_ledgar,ledgar_428,"Any notice required or permitted under this Agreement shall be deemed given when delivered personally, through Ambac’s stock compensation administration system or when deposited in a United States Post Office, postage prepaid, addressed, as appropriate, to the Company at its principal offices, to the Participant at the Participant’s address as last known by the Company or, in either case, such other address as one party may designate in writing to the other.",65
LexGLUE_ledgar,ledgar_429,"This Agreement will be governed by and construed in accordance with the laws of the State of Washington, without regard to any conflict of law principles thereof that would give rise to the application of the laws of any other jurisdiction. Executive hereby waives notice of the telephonic Board meeting held on January 21, 2019 at 9 AM Pacific Time.",47
LexGLUE_ledgar,ledgar_430,"The Credit Agreement, as amended by this Amendment, collectively sets forth the entire understanding and agreements of the parties hereto in relation to the subject matter hereof and supersede any prior negotiations and agreements between the parties relative to such subject matter. No promise, condition, representation or warranty, express or implied, not set forth in the Credit Agreement or any other Loan Document, as amended by this Amendment, shall bind any party hereto, and none of the Lender or the Borrower have relied on any such promise, condition, representation or warranty.",38
LexGLUE_ledgar,ledgar_431,"The Loan Parties have disclosed to the Lenders all agreements, instruments and corporate or other restrictions to which any Loan Party or any Restricted Subsidiary is subject, and all other matters known to it, that, individually or in the aggregate, could reasonably be expected to result in a Material Adverse Effect. None of the other reports, financial statements, certificates or other information furnished in writing by or on behalf of any Loan Party to the Administrative Agent or any Lender in connection with the negotiation of this Agreement or any other Loan Document (as modified or supplemented by other information so furnished) contains any material misstatement of fact or omits to state any material fact necessary to make the statements therein, in the light of the circumstances under which they were made, not misleading; provided that, with respect to projected financial information, the Loan Parties represent only that such information was prepared in good faith based upon assumptions believed to be reasonable at the time delivered and, if such projected financial information was delivered prior to the Effective Date, as of the Effective Date. As of the Effective Date, to the knowledge of the Borrower, the information included in the Beneficial Ownership Certification provided on or prior to the Effective Date to any Lender in connection with this Agreement is true and correct in all respects.",31
LexGLUE_ledgar,ledgar_432,"The Company will withhold from the number of shares of Common Stock otherwise issuable hereunder (including with respect to dividend equivalents) a number of shares necessary to satisfy any and all applicable federal, state, local and foreign tax withholding obligations and employment-related tax requirements (“Tax-Related Items”). In addition, the Company (or your employer, if different) will withhold from your compensation any and all applicable Tax-Related Items in the event all or a portion of the Performance Shares are treated as taxable prior to or other than on the vesting date set forth in paragraph 2 above and the number of shares of Common Stock otherwise issuable (if any) is insufficient to satisfy such Tax-Related Items withholding obligations. Finally, you shall pay to the Company (or your employer, if different) any amount of Tax-Related Items that the Company or your employer may be required to withhold or account for as a result of your participation in the Plan that cannot be satisfied by the means previously described. The Company may refuse to issue or deliver the shares of Common Stock if you fail to comply with your obligations in connection with the Tax-Related Items.",86
LexGLUE_ledgar,ledgar_433,"All computations of interest based on the Prime Rate shall be made by the Administrative Agent on the basis of a year of 365 days (or 366 days in a leap year). All computations of interest based on the LIBO Rate or the NYFRB Rate and of Facility Fees shall be made by the Administrative Agent and all computations of interest pursuant to Section 2.05 shall be made by the applicable Lender, in each case on the basis of a year of 360 days. All computations of interest in respect of Competitive Bid Advances shall be made by the Administrative Agent on the basis of a year of 360 days in the case of Floating Rate Bid Advances and on the basis of a year of 365 or 366 days in the case of Fixed Rate Bid Advances, as specified in the applicable Notice of Competitive Bid Borrowing. Computations of interest or Facility Fees shall in each case be made for the actual number of days (including the first day but excluding the last day) occurring in the period for which such interest or Facility Fees are payable. Each determination by the Administrative Agent (or, in the case of Section 2.05, by the applicable Lender), of an interest rate or fee hereunder shall be conclusive and binding for all purposes, absent manifest error.",42
LexGLUE_ledgar,ledgar_434,"Each Investor, on behalf of itself, severally represents and warrants to the Company that (a) as of the date hereof, such Investor beneficially owns, directly or indirectly, only the number of shares of Common Stock as described opposite its name on Exhibit A , and Exhibit A includes all Affiliates and Associates of any Investor that own any securities of the Company beneficially or of record and reflects all shares of Common Stock in which the Investor has any right to acquire or has an interest therein or related thereto, whether through derivative securities, voting agreements, contracts or instruments in any way related to the price of the Common Stock (other than a broad-based market basket or index), or otherwise, (b) this Agreement has been duly and validly authorized, executed, and delivered by such Investor, and constitutes a valid and binding obligation and agreement of such Investor, enforceable against such Investor in accordance with its terms, except as enforcement thereof may be limited by applicable bankruptcy, insolvency, reorganization, moratorium, fraudulent conveyance, or similar laws generally affecting the rights of creditors and subject to general equity principles, (c) such Investor has the authority to execute this Agreement on behalf of itself and the applicable Investor associated with that signatory’s name, and to bind such Investor to the terms hereof, (d) each of the Investors shall use its commercially reasonable efforts to cause its respective Affiliates and Associates to comply with the terms of this Agreement and (e) the execution, delivery and performance of this Agreement by such Investor does not and will not violate or conflict with (i) any law, rule, regulation, order, judgment, or decree applicable to it, or (ii) result in any breach or violation of or constitute a default (or an event that with notice or lapse of time or both could become a default) under or pursuant to, or result in the loss of a material benefit under, or give any right of termination, amendment, acceleration or cancellation of, any organizational document, agreement, contract, commitment, understanding, or arrangement to which such Investor is a party or by which it is bound.",76
LexGLUE_ledgar,ledgar_435,"Subject to the other terms of this Agreement, the Parties agree to execute and deliver such other instruments and perform such acts, in addition to the matters herein specified, as may be reasonably appropriate or necessary from time to time, to effectuate and implement the terms of this Agreement.",45
LexGLUE_ledgar,ledgar_436,"(a) None of the execution, delivery, and performance by any Credit Party of this Agreement nor the consummation of the transactions herein contemplated do or will (i) conflict with or result in a breach of, or require any consent (which has not been obtained and is in full force and effect) under (x) any Organizational Document of any Credit Party, (y) subject to Section 13.13 of the Existing Credit Agreement, any applicable Requirement of Law (including, without limitation, any Gaming Law), or (z) any order, writ, injunction, or decree of any Governmental Authority binding on any Credit Party, (ii) constitute (with due notice or lapse of time or both) a default under any such Contractual Obligation, or (iii) result in or require the creation or imposition of any Lien (except for the Liens created pursuant to the Security Documents and other Permitted Liens) upon any Property of any Credit Party pursuant to the terms of any such Contractual Obligation, except with respect to (i)(y) , (i)(z) , (ii) , or (iii) which would not reasonably be expected to result in a Material Adverse Effect; and (b) No Default or Event of Default has occurred and is continuing.",62
LexGLUE_ledgar,ledgar_437,Section and subsection headings in this Amendment are included for convenience of reference only and shall not constitute a part of this Amendment for any other purpose or be given any substantive effect.,48
LexGLUE_ledgar,ledgar_438,"This Agreement (together with Appendix A hereto) embodies all of the representations, warranties, covenants, understandings and agreements between the Parties relating to Executive’s employment with the Company. No other representations, warranties, covenants, understandings, or agreements exist between the Parties relating to Executive’s employment. This Agreement shall supersede all prior agreements, written or oral, relating to Executive’s employment. This Agreement may not be amended or modified except by a writing signed by the Parties.",38
LexGLUE_ledgar,ledgar_439,"The Company shall pay Executive an annual salary of two hundred fifty thousand dollars ($250,000) per year, payable in equal installments once monthly or at more frequent intervals in accordance with the Company's customary pay schedule, subject to such increases as the Company may determine from time to time in its sole discretion.",11
LexGLUE_ledgar,ledgar_440,"The Administrative Agent shall have received a Borrowing Request as required by Section 2.03 (or such notice shall have been deemed given in accordance with Section 2.03 ) if Loans are being requested or, in the case of the issuance, amendment, extension or renewal of a Letter of Credit, the Issuing Bank and the Administrative Agent shall have received a notice requesting the issuance, amendment, extension or renewal of such Letter of Credit as required by Section 2.18(b) or, in the case of the Borrowing of a Swingline Loan, the Swingline Lender and the Administrative Agent shall have received a Borrowing Request as required by Section 2.17(b) .",65
LexGLUE_ledgar,ledgar_441,This Agreement shall be binding upon and inure to the benefit of the successors in interest of the Executive and the Company.,13
LexGLUE_ledgar,ledgar_442,"During and after the Term, the Company shall indemnify the Executive to the maximum extent permitted by any applicable agreement, arrangement or corporate governance document of the Company or, in the event no such agreement, arrangement or document exists, to the maximum extent permitted by applicable law, in either case against all liabilities, losses, damages and expenses actually and reasonably incurred by the Executive in connection with any claim or proceeding arising out of, or relating to, her services for the Company, other than (i) any claim or proceeding by the Company against the Executive and (ii) any claim or proceeding by the Executive against the Company (“Losses”). The Company shall advance to the Executive to the extent permitted by law all Losses incurred by her provided the Executive undertakes to repay the amount of such advances if it shall ultimately be determined that she is not entitled to be indemnified against such Losses.",49
LexGLUE_ledgar,ledgar_443,"Except as set forth on Schedule 3.6 as of the Closing Date, and except as hereafter disclosed to Lender in writing (including disclosures pursuant to Section 4.9 or otherwise, it being understood that any such disclosures shall not act as a consent or waiver of any Default or Event of Default arising under Section 4.9, Section 10.1(h) or any other provision of this Agreement), there is no Litigation pending against, or to such Credit Party’s knowledge threatened against or affecting, any Credit Party or, to such Credit Party’s knowledge, any party to any Operative Document other than a Credit Party. Other than as disclosed on Schedule 3.6, there is no Litigation pending in which an adverse decision could reasonably be expected to have a Material Adverse Effect or which in any manner draws into question the validity of any of the Operative Documents.",58
LexGLUE_ledgar,ledgar_444,"Upon the Completion Date with respect to the Facility and the installation of all of the Equipment therein, the Company shall prepare and deliver to the Agency, a schedule listing all of the Equipment not previously described in this Lease Agreement. If requested by the Agency, the Company shall thereafter furnish to the Agency, within sixty (60) days after the end of each calendar year, a schedule listing all of the Equipment not theretofore previously described herein or in the aforesaid schedule.",45
LexGLUE_ledgar,ledgar_445,The Company is insured by insurers of recognized financial responsibility against such losses and risks and in such amounts as management of the Company believes to be prudent and customary in the businesses in which the Company is engaged. The Company has not been refused any insurance coverage sought or applied for and the Company has no reason to believe that it will not be able to renew its existing insurance coverage as and when such coverage expires or to obtain similar coverage from similar insurers as may be necessary to continue its business at a cost that would not materially and adversely affect the financial condition of the Company.,51
LexGLUE_ledgar,ledgar_446,"Borrower (a) has not entered into the transaction contemplated by this Agreement or any Loan Document or the Environmental Indemnity with the actual intent to hinder, delay, or defraud any creditor and (b) has received reasonably equivalent value in exchange for its obligations under the Loan Documents and the Environmental Indemnity. Giving effect to the Loan, the fair saleable value of Borrower’s assets exceeds and will, immediately following the making of the Loan, exceed Borrower’s total liabilities, including, without limitation, subordinated, unliquidated, disputed and contingent liabilities. Borrower’s assets do not and, immediately following the making of the Loan will not, constitute unreasonably small capital to carry out its business as conducted or as proposed to be conducted.",80
LexGLUE_ledgar,ledgar_447,"Each of the parties to this Agreement shall be entitled to enforce its rights under this Agreement specifically, to recover damages caused by any breach of any provision of this Agreement and to exercise all other rights existing in its favor. If the Company prevails in enforcing this Agreement, it shall be entitled to recover, in addition to other damages and remedies, its costs and reasonable attorneys’ fees. The parties hereto agree and acknowledge that money damages would not be an adequate remedy for the other party’s breach of any term or provision of this Agreement and that the other party in its sole discretion may apply to any court of law or equity of competent jurisdiction (without posting any bond or deposit) for specific performance and/or other injunctive relief in order to enforce or prevent any violations of the provisions of this Agreement.",75
LexGLUE_ledgar,ledgar_448,"The Option granted pursuant to this Agreement, to the extent it has vested as of the date of Employee’s termination due to Disability, Retirement or death, may be exercised by Employee or Employee’s legal representative, heir or devisee, as appropriate, within one year from the date of Disability, Retirement or death.",30
LexGLUE_ledgar,ledgar_449,All amounts due under this Section shall be payable promptly after demand therefor.,68
LexGLUE_ledgar,ledgar_450,"The Plan shall be administered by the Compensation Committee (the “ Committee ”) of the United Rentals Board of Directors (the “ Board ”), as such committee is from time to time constituted, provided that the Committee may delegate its duties and powers in whole or in part to any subcommittee thereof or to any other individual or individuals. Except as specifically provided to the contrary, references herein to the Committee include any subcommittee, individual or individuals to whom the Committee has delegated some or all of its duties and powers.",46
LexGLUE_ledgar,ledgar_451,"During the term of this Agreement, except for periods of absence occasioned by illness, reasonable vacation periods, and reasonable leaves of absence approved by the Board of Directors of the Employer (collectively, and as applicable, the “ Board of Directors ” or “ Board ”) or a committee of the Board, Executive shall devote substantially all of Executive’s business time, attention, skill, and efforts to the faithful performance of Executive’s duties hereunder, including activities and services related to the organization, operation and management of the Employer; provided, however, that, Executive may serve, or continue to serve, on the boards of directors of, and hold any other offices or positions in, business companies or business or civic organizations, which, in the Board’s judgment, will not present any conflict of interest with the Employer, or materially affect the performance of Executive’s duties pursuant to this Agreement. Executive shall provide the Board of Directors annually for its approval a list of organizations for which Executive acts as a director or officer.",32
LexGLUE_ledgar,ledgar_452,"The rights, benefits, duties and obligations under this Agreement shall inure to, and be binding upon, Fortress, its successors and assigns, and upon Consultant and his legal representatives. This Agreement constitutes a personal service agreement, and the performance of Consultant’s obligations hereunder may not be transferred or assigned by Consultant without the prior written consent of Fortress, and any such purported transfer or assignment shall be null and void ab initio .",13
LexGLUE_ledgar,ledgar_453,"On May 31, 2019, FVE and RMR will pay any unpaid wages for the period through May 31, 2019, and FVE will pay you for any unused vacation time as of such date (it being acknowledged that you have no accrued and unpaid RMR vacation time), all subject to all usual and applicable taxes and deductions. Your health insurance on FVE’s group plan will terminate on the Separation Date. To continue any health insurance beyond the Separation Date, you must complete a continuation of coverage (COBRA) election form and make timely payments for coverage. Information regarding COBRA will be mailed to you. Any group life and disability insurance on our group plan will also terminate on the Separation Date. Your participation in FVE’s and/or RMR’s 401(k) plan will terminate on the Separation Date.",68
LexGLUE_ledgar,ledgar_454,"This Agreement may be terminated by the Purchaser by written notice to the Company, if the Closing has not been consummated on or before January 31, 2019; provided , however , that no such termination will affect the right of any party to sue for any breach of this Agreement or any other Transaction Document by the other party.",88
LexGLUE_ledgar,ledgar_455,"Executive shall report directly to the Company’s Board of Directors (the “ Board ”) or CEO. The Company shall use its best efforts to convince the shareholders of the Company to elect and reelect Executive to the Board during the Employment Period. Within the limitations established by the Bylaws of the Company, Executive shall have each and all of the duties and responsibilities of those positions and such other or different duties on behalf of the Company, as may be assigned from time to time by the Board.",32
LexGLUE_ledgar,ledgar_456,"All notices and other communications provided for hereunder shall, unless otherwise stated herein, be in writing (including facsimile and email communication) and shall be personally delivered or sent by express mail or nationally recognized overnight courier or by certified mail, first class postage prepaid, or by facsimile or email, to the intended party at the address, facsimile number or email address of such party set forth in Schedule 13.2 or at such other address, facsimile number or email address as shall be designated by such party in a written notice to the other parties hereto. All such notices and communications shall be effective, (a) if personally delivered or sent by express mail or courier or if sent by certified mail, when received, and (b) if transmitted by facsimile or email, when receipt is confirmed by telephonic or electronic means.",65
LexGLUE_ledgar,ledgar_457,"Such Purchaser understands and agrees that the Securities have not been registered under the Securities Act or any applicable state securities laws, by reason of their issuance in a transaction that does not require registration under the Securities Act, and that such Securities must be held indefinitely unless a subsequent disposition is registered under the Securities Act or any applicable state securities laws or is exempt from such registration. Such Purchaser understands and agrees that the Securities are being offered and sold to such Purchaser in reliance on specific exemptions from the registration requirements of United States federal and state securities laws and regulations and that the Company is relying in part upon the truth and accuracy of, and such Purchaser’s compliance with, the representations, warranties, agreements, acknowledgments and understandings of such Purchaser set forth herein in order to determine the availability of such exemptions and the eligibility of such Purchaser to acquire the Securities.",20
LexGLUE_ledgar,ledgar_458,"This Agreement may be executed and delivered in any number of counterparts (including by facsimile or electronic transmission), each of which shall be an original and all of which together shall constitute a single instrument.",26
LexGLUE_ledgar,ledgar_459,"This Offer Letter may be executed in counterparts, each of which shall be deemed to be an original but all of which together shall constitute one and the same instrument.",26
LexGLUE_ledgar,ledgar_460,"Unless otherwise provided in this Agreement, all notices, consents, approvals, requests and other communications required or permitted to be given to a Party hereunder shall be in writing and sent prepaid by hand delivery, by certified or registered mail, by expedited commercial or postal delivery service, or by facsimile or email if also sent by one of the foregoing, to the address for such Party specified in Annex I or such other address as such Party shall specify from time to time in a notice to the other Party. Any of the foregoing communications shall be effective when delivered, if such delivery occurs on a Business Day; otherwise, each such communication shall be effective on the first Business Day following the date of such delivery. A Party receiving a notice that does not comply with the technical requirements of this Section 18.12 may elect to waive any deficiencies and treat the notice as having been properly given.",65
LexGLUE_ledgar,ledgar_461,"Any failure of Seller, on the one hand, or Buyer, on the other hand, to comply with any obligation, covenant, agreement or condition herein may be waived by Buyer, on the one hand, or Seller, on the other hand, only by a written instrument signed by the Party granting such waiver, but such waiver or failure to insist upon strict compliance with such obligation, covenant, agreement or condition shall not operate as a waiver of, or estoppel with respect to, any subsequent or other failure. Whenever this Agreement requires or permits consent by or on behalf of any Party hereto, such consent shall be given in writing in a manner consistent with the requirements for a waiver of compliance as set forth in this Section 7.6.",22
LexGLUE_ledgar,ledgar_462,"This Sixth Amendment shall be binding upon and inure to the benefit of the Loan Parties, the Banks, the Issuing Banks and the Administrative Agent and their respective successors and assigns, except that the Loan Parties shall not have the right to assign their rights hereunder or any interest herein.",13
LexGLUE_ledgar,ledgar_463,"This Agreement and the rights, licenses and obligations hereunder may not be assigned, by operation of law or otherwise, by any party without the express prior written consent of the other parties, except as otherwise provided in this Agreement. Any assignment or transfer in violation of this provision shall be null and void. This Agreement is binding on and inures to the benefit of the parties hereto and their respective permitted successors and assigns. Notwithstanding the foregoing, the Class B Member shall have the right, without consent from any other Party, to assign or otherwise transfer this Agreement in whole or in part to: (a) an Affiliate of the Class B Member; (b) a third party in connection with a merger, consolidation or reorganization involving the Class B Member, regardless whether the Class B Member is a surviving entity, or (c) a third party in connection with a sale of all or substantially all of the Class B Member’s business or assets.",7
LexGLUE_ledgar,ledgar_464,"The parties hereto acknowledge and agree irreparable harm may occur for which money damages would not be an adequate remedy in the event that any of the provisions of this Agreement were not performed in accordance with their specific terms or were otherwise breached. It is accordingly agreed that, in addition to any other remedies at law or in equity, the parties to this Agreement shall be entitled to injunction to prevent breaches of this Agreement and to enforce specifically the terms and provisions of this Agreement without posting any bond or other undertaking.",81
LexGLUE_ledgar,ledgar_465,"This Agreement shall become effective (other than Section 2.01 , which shall only become effective upon satisfaction of the conditions precedent set forth in Section 3.01 ) when it shall have been executed by the Borrower and the Administrative Agent and when the Administrative Agent shall have been notified by each Initial Lender that such Initial Lender has executed it and thereafter shall be binding upon and inure to the benefit of the Borrower, the Administrative Agent and each Lender and their respective successors and assigns, except that no Loan Party shall have the right to assign its rights or Obligations hereunder or any interest herein without the prior written consent of all of the Lenders (and any other attempted assignment or transfer by any Loan Party shall be null and void).",13
LexGLUE_ledgar,ledgar_466,"Each Borrower, for itself, and on behalf of its insurers, hereby releases and waives any right to recover against Agent and each Lender on any liability for: damages for injury to or death of persons; any loss or damage to property, including the property of any occupant of any Property; any loss or damage to buildings or other improvements comprising any Property; any other direct or indirect loss or damage caused by fire or other risks, which loss or damage is or would be covered by the insurance required to be carried hereunder by Borrower, or is otherwise insured; or claims arising by reason of any of the foregoing, except to the extent caused by the gross negligence or willful misconduct of Agent or such Lender or their respective employees, agents or contractors, as the case may be.",74
LexGLUE_ledgar,ledgar_467,"Upon an Event of Default, Landlord shall have, in addition to any other remedies available to Landlord at law or in equity, the option to pursue any one or more of the following remedies, each and all of which shall be cumulative and nonexclusive, without any notice or demand whatsoever.",75
LexGLUE_ledgar,ledgar_468,"At any time or from time to time after the date hereof, the Parties agree to cooperate with each other, and at the request of any other Party, to execute and deliver any further instruments or documents and to take all such further action as the other Party may reasonably request in order to evidence or effectuate the consummation of the transactions contemplated hereby and to otherwise carry out the intent of the Parties hereunder.",45
LexGLUE_ledgar,ledgar_469,"EACH OF THE PARTIES TO THIS AGREEMENT HEREBY WAIVES, TO THE FULLEST EXTENT PERMITTED BY LAW, ANY RIGHT TO TRIAL BY JURY OF ANY CLAIM, DEMAND, ACTION OR CAUSE OF ACTION (A) ARISING UNDER THIS AGREEMENT OR (B) IN ANY WAY CONNECTED WITH OR RELATED OR INCIDENTAL TO THE DEALINGS OF THE PARTIES HERETO IN RESPECT OF THIS AGREEMENT OR ANY OF THE TRANSACTIONS RELATED HERETO, IN EACH CASE WHETHER NOW EXISTING OR HEREAFTER ARISING, AND WHETHER IN CONTRACT, TORT, EQUITY OR OTHERWISE. EACH OF THE PARTIES TO THIS AGREEMENT HEREBY AGREES AND CONSENTS THAT ANY SUCH CLAIM, DEMAND, ACTION OR CAUSE OF ACTION WILL BE DECIDED BY COURT TRIAL WITHOUT A JURY, AND THAT THE PARTIES TO THIS AGREEMENT MAY FILE A COPY OF THIS AGREEMENT WITH ANY COURT AS WRITTEN EVIDENCE OF THE CONSENT OF THE PARTIES HERETO TO THE WAIVER OF THEIR RIGHT TO TRIAL BY JURY.",96
